[Node list of texts and gods attested in them. This data was used for creating networks with full texts.]
Text	God
saao-saa16/P313533	Tašmetu
saao-saa16/P313533	Ištar
saao-saa16/P313533	Ningal
saao-saa16/P313533	Nusku
saao-saa16/P313562	Nabu
saao-saa16/P313562	Marduk
saao-saa16/P313563	Aššur
saao-saa16/P313563	Šamaš
saao-saa16/P313563	Bel
saao-saa16/P313563	Nabu
saao-saa16/P313563	Nergal
saao-saa16/P313563	Ištar
saao-saa16/P313566	Nabu
saao-saa16/P313566	Marduk
saao-saa16/P313577	Nabu
saao-saa16/P313577	Marduk
saao-saa16/P313593	Nabu
saao-saa16/P313593	Marduk
saao-saa16/P313641	Aššur
saao-saa16/P313641	Bel
saao-saa16/P313641	Nabu
saao-saa16/P313693	Ninurta
saao-saa16/P313693	Šamaš
saao-saa16/P313724	Nabu
saao-saa16/P313724	Marduk
saao-saa16/P313850	Nabu
saao-saa16/P313850	Marduk
saao-saa16/P313882	Aššur
saao-saa16/P313882	Bel
saao-saa16/P313882	Nabu
saao-saa16/P313901	Nabu
saao-saa16/P313901	Marduk
saao-saa16/P313941	Nabu
saao-saa16/P313941	Marduk
saao-saa16/P313941	Sin
saao-saa16/P313941	Ningal
saao-saa16/P313941	Nusku
saao-saa16/P313982	Nabu
saao-saa16/P313982	Marduk
saao-saa16/P314035	Bel
saao-saa16/P314035	Nabu
saao-saa16/P314035	Nergal
saao-saa16/P314035	Nusku
saao-saa16/P314062	Nabu
saao-saa16/P314062	Marduk
saao-saa16/P314141	Nabu
saao-saa16/P314141	Marduk
saao-saa16/P314161	Bel
saao-saa16/P314161	Nabu
saao-saa16/P314179	Nabu
saao-saa16/P314179	Marduk
saao-saa16/P314345	Nabu
saao-saa16/P314345	Marduk
saao-saa16/P314347	Bel
saao-saa16/P314347	Belet
saao-saa16/P314347	Nabu
saao-saa16/P314347	Tašmetu
saao-saa16/P314347	Ištar
saao-saa16/P314347	Mullissu
saao-saa16/P314349	Aššur
saao-saa16/P314349	Šamaš
saao-saa16/P314349	Nabu
saao-saa16/P314349	Marduk
saao-saa16/P314361	Nabu
saao-saa16/P314361	Marduk
saao-saa16/P314369	Nabu
saao-saa16/P314369	Marduk
saao-saa16/P314379	Nabu
saao-saa16/P314379	Marduk
saao-saa16/P334033	Nabu
saao-saa16/P334033	Marduk
saao-saa16/P334034	Nabu
saao-saa16/P334034	Marduk
saao-saa16/P334035	Aššur
saao-saa16/P334035	Šamaš
saao-saa16/P334035	Bel
saao-saa16/P334035	Nabu
saao-saa16/P334086	Nabu
saao-saa16/P334086	Marduk
saao-saa16/P334089	Nabu
saao-saa16/P334089	Marduk
saao-saa16/P334131	Bel
saao-saa16/P334131	Nabu
saao-saa16/P334131	Ištar
saao-saa16/P334131	Mullissu
saao-saa16/P334132	Bel
saao-saa16/P334132	Nabu
saao-saa16/P334132	Mullissu
saao-saa16/P334132	Ištar
saao-saa16/P334134	Nabu
saao-saa16/P334134	Marduk
saao-saa16/P334154	Bel
saao-saa16/P334154	Nabu
saao-saa16/P334161	Bel
saao-saa16/P334161	Beltiya
saao-saa16/P334161	Belet-Babili
saao-saa16/P334161	Nabu
saao-saa16/P334161	Tašmetu
saao-saa16/P334161	Ištar
saao-saa16/P334162	Nabu
saao-saa16/P334162	Marduk
saao-saa16/P334216	Nabu
saao-saa16/P334216	Marduk
saao-saa16/P334221	Nabu
saao-saa16/P334221	Marduk
saao-saa16/P334225	Nabu
saao-saa16/P334225	Marduk
saao-saa16/P334265	Nabu
saao-saa16/P334265	Marduk
saao-saa16/P334283	Nabu
saao-saa16/P334283	Marduk
saao-saa16/P334283	Ištar
saao-saa16/P334283	Adad
saao-saa16/P334285	Nabu
saao-saa16/P334285	Marduk
saao-saa16/P334292	Nabu
saao-saa16/P334292	Marduk
saao-saa16/P334299	Aššur
saao-saa16/P334299	Šamaš
saao-saa16/P334299	Bel
saao-saa16/P334299	Nabu
saao-saa16/P334299	Nergal
saao-saa16/P334299	Laṣ
saao-saa16/P334299	Išum
saao-saa16/P334299	Adad
saao-saa16/P334306	Aššur
saao-saa16/P334306	Šamaš
saao-saa16/P334309	Nabu
saao-saa16/P334309	Marduk
saao-saa16/P334365	Nabu
saao-saa16/P334365	Marduk
saao-saa16/P334366	Nabu
saao-saa16/P334366	Marduk
saao-saa16/P334382	Nabu
saao-saa16/P334382	Marduk
saao-saa16/P334393	Bel
saao-saa16/P334393	Nabu
saao-saa16/P334416	Aššur
saao-saa16/P334416	Sin
saao-saa16/P334416	Šamaš
saao-saa16/P334416	Adad
saao-saa16/P334416	Marduk
saao-saa16/P334433	Nabu
saao-saa16/P334433	Marduk
saao-saa16/P334492	Nabu
saao-saa16/P334492	Marduk
saao-saa16/P334495	Nabu
saao-saa16/P334495	Marduk
saao-saa16/P334506	Nabu
saao-saa16/P334506	Marduk
saao-saa16/P334517	Nabu
saao-saa16/P334517	Marduk
saao-saa16/P334522	Aššur
saao-saa16/P334522	Nabu
saao-saa16/P334522	Marduk
saao-saa16/P334533	Aššur
saao-saa16/P334533	Šamaš
saao-saa16/P334533	Bel
saao-saa16/P334533	Nabu
saao-saa16/P334541	Nabu
saao-saa16/P334541	Marduk
saao-saa16/P334545	Nabu
saao-saa16/P334545	Marduk
saao-saa16/P334548	Nabu
saao-saa16/P334548	Marduk
saao-saa16/P334549	Nabu
saao-saa16/P334549	Marduk
saao-saa16/P334550	Nabu
saao-saa16/P334550	Marduk
saao-saa16/P334551	Nabu
saao-saa16/P334551	Marduk
saao-saa16/P334551	Bel
saao-saa16/P334551	Nergal
saao-saa16/P334552	Nabu
saao-saa16/P334552	Marduk
saao-saa16/P334552	Bel
saao-saa16/P334552	Nergal
saao-saa16/P334590	Nabu
saao-saa16/P334590	Marduk
saao-saa16/P334599	Nabu
saao-saa16/P334599	Tašmetu
saao-saa16/P334601	Bel
saao-saa16/P334601	Nabu
saao-saa16/P334608	Nabu
saao-saa16/P334608	Marduk
saao-saa16/P334623	Ninurta
saao-saa16/P334623	Zababa
saao-saa16/P334623	Nergal
saao-saa16/P334623	Madanu
saao-saa16/P334623	Nabu
saao-saa16/P334623	Bel
saao-saa16/P334623	Šamaš
saao-saa16/P334624	Aššur
saao-saa16/P334624	Sin
saao-saa16/P334624	Šamaš
saao-saa16/P334624	Bel
saao-saa16/P334624	Nabu
saao-saa16/P334624	Ištar
saao-saa16/P334627	Nabu
saao-saa16/P334627	Marduk
saao-saa16/P334639	Nabu
saao-saa16/P334639	Marduk
saao-saa16/P334640	Nabu
saao-saa16/P334640	Marduk
saao-saa16/P334659	Aššur
saao-saa16/P334659	Šamaš
saao-saa16/P334659	Marduk
saao-saa16/P334662	Nabu
saao-saa16/P334662	Marduk
saao-saa16/P334666	Aššur
saao-saa16/P334666	Sin
saao-saa16/P334666	Šamaš
saao-saa16/P334666	Bel
saao-saa16/P334666	Nabu
saao-saa16/P334666	Nergal
saao-saa16/P334666	Ištar
saao-saa16/P334670	Aššur
saao-saa16/P334670	Bel
saao-saa16/P334670	Nabu
saao-saa16/P334691	Nabu
saao-saa16/P334691	Marduk
saao-saa16/P334707	Nabu
saao-saa16/P334707	Marduk
saao-saa16/P334737	Aššur
saao-saa16/P334737	Šamaš
saao-saa16/P334740	Aššur
saao-saa16/P334740	Sin
saao-saa16/P334740	Šamaš
saao-saa16/P334740	Bel
saao-saa16/P334740	Nabu
saao-saa16/P334740	Ištar
saao-saa16/P334742	Nabu
saao-saa16/P334742	Marduk
saao-saa16/P334758	Aššur
saao-saa16/P334758	Ištar
saao-saa16/P334788	Nabu
saao-saa16/P334788	Marduk
saao-saa16/P334808	Aššur
saao-saa16/P334808	Šamaš
saao-saa16/P334808	Sin
saao-saa16/P334808	Ningal
saao-saa16/P334811	Bel
saao-saa16/P334811	Nabu
saao-saa16/P334816	Aššur
saao-saa16/P334816	Šamaš
saao-saa16/P334816	Bel
saao-saa16/P334816	Nabu
saao-saa16/P334818	Aššur
saao-saa16/P334818	Bel
saao-saa16/P334818	Šamaš
saao-saa16/P334818	Nabu
saao-saa16/P334819	Aššur
saao-saa16/P334819	Bel
saao-saa16/P334819	Nabu
saao-saa16/P334860	Nabu
saao-saa16/P334860	Marduk
saao-saa16/P334862	Nabu
saao-saa16/P334862	Marduk
saao-saa16/P334884	Nabu
saao-saa16/P334884	Marduk
saao-saa16/P334898	Nabu
saao-saa16/P334898	Marduk
saao-saa16/P336177	Nabu
saao-saa16/P336177	Marduk
saao-saa16/P336177	Adad
saao-saa16/P336215	Nabu
saao-saa16/P336215	Marduk
saao-saa16/P336778	Bel
saao-saa16/P336778	Beltiya
saao-saa16/P336778	Nabu
saao-saa16/P336778	Tašmetu
saao-saa16/P336778	Ninurta
saao-saa16/P336778	Gula
saao-saa16/P336778	Nergal
saao-saa16/P336778	Laṣ
saao-saa16/P336783	Nabu
saao-saa16/P336783	Marduk
saao-saa16/P336784	Bel
saao-saa16/P336784	Nabu
saao-saa16/P336785	Aššur
saao-saa16/P336785	Marduk
saao-saa16/P336785	Ištar
saao-saa17/P236891	Nabu
saao-saa17/P236891	Marduk
saao-saa17/P236913	Belet
saao-saa17/P236913	Nanaya
saao-saa17/P236963	Anu
saao-saa17/P236963	Ištar
saao-saa17/P237051	Nabu
saao-saa17/P237051	Marduk
saao-saa17/P237075	Nabu
saao-saa17/P237075	Marduk
saao-saa17/P237107	Nabu
saao-saa17/P237107	Marduk
saao-saa17/P237107	Bel
saao-saa17/P237192	Nabu
saao-saa17/P237192	Marduk
saao-saa17/P237240	Enlil
saao-saa17/P237240	Ninurta
saao-saa17/P237240	Nusku
saao-saa17/P237259	Nabu
saao-saa17/P237259	Marduk
saao-saa17/P237453	Aššur
saao-saa17/P237453	Bel
saao-saa17/P237453	Nabu
saao-saa17/P237651	Bel
saao-saa17/P237651	Nabu
saao-saa17/P237651	Zarpanitu
saao-saa17/P237651	Marduk
saao-saa17/P237783	Nabu
saao-saa17/P237783	Marduk
saao-saa17/P237783	Bel
saao-saa17/P237834	Nabu
saao-saa17/P237834	Marduk
saao-saa17/P237901	Anu
saao-saa17/P237901	Ištar
saao-saa17/P237911	Nabu
saao-saa17/P237911	Marduk
saao-saa17/P237922	Bel
saao-saa17/P237922	Nabu
saao-saa17/P237960	Marduk
saao-saa17/P237960	Zarpanitu
saao-saa17/P237960	Bel
saao-saa17/P237963	Nabu
saao-saa17/P237963	Marduk
saao-saa17/P237963	Bel
saao-saa17/P237963	Šamaš
saao-saa17/P237990	Aššur
saao-saa17/P237990	Bel
saao-saa17/P237990	Nabu
saao-saa17/P238056	Uraš
saao-saa17/P238056	Belet-ekalli
saao-saa17/P238056	Belet
saao-saa17/P238083	Nabu
saao-saa17/P238083	Marduk
saao-saa17/P238083	Enlil
saao-saa17/P238100	Bel
saao-saa17/P238100	Nabu
saao-saa17/P238116	Bel
saao-saa17/P238116	Nabu
saao-saa17/P238128	Bel
saao-saa17/P238128	Nabu
saao-saa17/P238317	Nabu
saao-saa17/P238317	Marduk
saao-saa17/P238347	Bel
saao-saa17/P238347	Nabu
saao-saa17/P238349	Ea
saao-saa17/P238349	Damkina
saao-saa17/P238354	Nabu
saao-saa17/P238354	Marduk
saao-saa17/P238390	Nabu
saao-saa17/P238390	Marduk
saao-saa17/P238390	Bel
saao-saa17/P238440	Nabu
saao-saa17/P238440	Aššur
saao-saa17/P238440	Bel
saao-saa17/P238441	Nabu
saao-saa17/P238441	Marduk
saao-saa17/P238441	Bel
saao-saa17/P238446	Nabu
saao-saa17/P238446	Marduk
saao-saa17/P238449	Uraš
saao-saa17/P238449	Belet-ekalli
saao-saa17/P238449	Nabu
saao-saa17/P238453	Nabu
saao-saa17/P238453	Marduk
saao-saa17/P238453	Bel
saao-saa17/P238482	Nabu
saao-saa17/P238482	Marduk
saao-saa17/P238483	Nabu
saao-saa17/P238483	Marduk
saao-saa17/P238483	Šeruʾa
saao-saa17/P238504	Nabu
saao-saa17/P238504	Marduk
saao-saa17/P238510	Nabu
saao-saa17/P238510	Marduk
saao-saa17/P238518	Nabu
saao-saa17/P238518	Marduk
saao-saa17/P238518	Bel
saao-saa17/P238518	Zarpanitu
saao-saa17/P238645	Bel
saao-saa17/P238645	Nabu
saao-saa17/P238645	Zarpanitu
saao-saa17/P238656	Bel
saao-saa17/P238656	Nabu
saao-saa17/P238665	Nabu
saao-saa17/P238665	Marduk
saao-saa17/P238683	Nabu
saao-saa17/P238683	Marduk
saao-saa17/P238683	Ea
saao-saa17/P238715	Marduk
saao-saa17/P238715	Zarpanitu
saao-saa17/P238726	Nabu
saao-saa17/P238726	Marduk
saao-saa17/P238726	Bel
saao-saa17/P238726	Beltiya
saao-saa17/P238839	Nabu
saao-saa17/P238839	Nanaya
saao-saa17/P239179	Nabu
saao-saa17/P239179	Marduk
saao-saa17/P239346	Nabu
saao-saa17/P239346	Marduk
saao-saa17/P239352	Nabu
saao-saa17/P239352	Marduk
saao-saa17/P239352	Bel
saao-saa17/P239355	Nabu
saao-saa17/P239355	Marduk
saao-saa17/P239463	Nabu
saao-saa17/P239463	Marduk
saao-saa17/P240149	Šamaš
saao-saa17/P240149	Bel
saao-saa17/P240177	Nabu
saao-saa17/P240177	Marduk
saao-saa17/P240182	Nabu
saao-saa17/P240182	Marduk
saao-saa17/P240255	Nabu
saao-saa17/P240255	Marduk
saao-saa17/P240255	Bel
saao-saa17/P240261	Nabu
saao-saa17/P240261	Marduk
saao-saa17/P240261	Nergal
saao-saa17/P240285	Enlil
saao-saa17/P240285	Ninurta
saao-saa17/P240285	Nusku
saao-saa17/P240311	Nabu
saao-saa17/P240311	Marduk
saao-saa17/P240311	Bel
saao-saa17/P334701	Bel
saao-saa17/P334701	Nabu
saao-saa18/P236868	Nabu
saao-saa18/P236868	Marduk
saao-saa18/P236868	Zarpanitu
saao-saa18/P236868	Bel
saao-saa18/P236871	Uraš
saao-saa18/P236871	Belet-ekalli
saao-saa18/P236912	Nabu
saao-saa18/P236912	Marduk
saao-saa18/P236962	Nabu
saao-saa18/P236962	Marduk
saao-saa18/P236962	Bel
saao-saa18/P236983	Bel
saao-saa18/P236983	Nabu
saao-saa18/P237046	Enlil
saao-saa18/P237046	Mullissu
saao-saa18/P237046	Ninurta
saao-saa18/P237046	Nusku
saao-saa18/P237077	Bel
saao-saa18/P237077	Nabu
saao-saa18/P237177	Enlil
saao-saa18/P237177	Ninurta
saao-saa18/P237177	Nusku
saao-saa18/P237193	Ninurta
saao-saa18/P237193	Gula
saao-saa18/P237241	Nabu
saao-saa18/P237241	Marduk
saao-saa18/P237245	Bel
saao-saa18/P237245	Nabu
saao-saa18/P237250	Nabu
saao-saa18/P237250	Marduk
saao-saa18/P237256	Nabu
saao-saa18/P237256	Marduk
saao-saa18/P237258	Nabu
saao-saa18/P237258	Marduk
saao-saa18/P237266	Nabu
saao-saa18/P237266	Marduk
saao-saa18/P237271	Enlil
saao-saa18/P237271	Ninurta
saao-saa18/P237271	Nusku
saao-saa18/P237282	Uraš
saao-saa18/P237282	Belet-ekalli
saao-saa18/P237324	Bel
saao-saa18/P237324	Nabu
saao-saa18/P237327	Bel
saao-saa18/P237327	Marduk
saao-saa18/P237328	Aššur
saao-saa18/P237328	Šamaš
saao-saa18/P237328	Marduk
saao-saa18/P237391	Šamaš
saao-saa18/P237391	Marduk
saao-saa18/P237401	Nabu
saao-saa18/P237401	Marduk
saao-saa18/P237401	Nergal
saao-saa18/P237401	Laṣ
saao-saa18/P237414	Bel
saao-saa18/P237414	Nabu
saao-saa18/P237421	Bel
saao-saa18/P237421	Nabu
saao-saa18/P237429	Nabu
saao-saa18/P237429	Marduk
saao-saa18/P237430	Enlil
saao-saa18/P237430	Mullissu
saao-saa18/P237430	Ninurta
saao-saa18/P237430	Nusku
saao-saa18/P237436	Ninurta
saao-saa18/P237436	Gula
saao-saa18/P237451	Nabu
saao-saa18/P237451	Marduk
saao-saa18/P237528	Belet
saao-saa18/P237528	Nanaya
saao-saa18/P237552	Nergal
saao-saa18/P237552	Laṣ
saao-saa18/P237581	Marduk
saao-saa18/P237581	Zarpanitu
saao-saa18/P237645	Nabu
saao-saa18/P237645	Marduk
saao-saa18/P237652	Bel
saao-saa18/P237652	Nabu
saao-saa18/P237657	Anu
saao-saa18/P237657	Enlil
saao-saa18/P237657	Bel
saao-saa18/P237657	Marduk
saao-saa18/P237657	Nabu
saao-saa18/P237664	Aššur
saao-saa18/P237664	Šamaš
saao-saa18/P237664	Marduk
saao-saa18/P237664	Nabu
saao-saa18/P237679	Bel
saao-saa18/P237679	Nabu
saao-saa18/P237679	Šamaš
saao-saa18/P237681	Bel
saao-saa18/P237681	Nabu
saao-saa18/P237682	Nabu
saao-saa18/P237682	Marduk
saao-saa18/P237685	Nabu
saao-saa18/P237685	Marduk
saao-saa18/P237687	Nabu
saao-saa18/P237687	Marduk
saao-saa18/P237687	Bel
saao-saa18/P237748	Nabu
saao-saa18/P237748	Marduk
saao-saa18/P237765	Nabu
saao-saa18/P237765	Marduk
saao-saa18/P237800	Enlil
saao-saa18/P237800	Bel
saao-saa18/P237800	Marduk
saao-saa18/P237800	Zarpanitu
saao-saa18/P237816	Bel
saao-saa18/P237816	Zarpanitu
saao-saa18/P237816	Nabu
saao-saa18/P237816	Nanaya
saao-saa18/P237816	Tašmetu
saao-saa18/P237817	Nabu
saao-saa18/P237817	Marduk
saao-saa18/P237817	Nergal
saao-saa18/P237817	Laṣ
saao-saa18/P237818	Nabu
saao-saa18/P237818	Marduk
saao-saa18/P237818	Šamaš
saao-saa18/P237820	Nabu
saao-saa18/P237820	Marduk
saao-saa18/P237821	Enlil
saao-saa18/P237821	Ninurta
saao-saa18/P237821	Nusku
saao-saa18/P237824	Nabu
saao-saa18/P237824	Marduk
saao-saa18/P237824	Bel
saao-saa18/P237828	Nabu
saao-saa18/P237828	Marduk
saao-saa18/P237831	Nabu
saao-saa18/P237831	Marduk
saao-saa18/P237831	Zarpanitu
saao-saa18/P237837	Nabu
saao-saa18/P237837	Marduk
saao-saa18/P237837	Šamaš
saao-saa18/P237838	Aššur
saao-saa18/P237838	Šamaš
saao-saa18/P237838	Marduk
saao-saa18/P237839	Enlil
saao-saa18/P237839	Ninurta
saao-saa18/P237839	Nusku
saao-saa18/P237839	Aššur
saao-saa18/P237839	Šamaš
saao-saa18/P237839	Marduk
saao-saa18/P237844	Enlil
saao-saa18/P237844	Mullissu
saao-saa18/P237844	Ninurta
saao-saa18/P237844	Nusku
saao-saa18/P237844	Aššur
saao-saa18/P237845	Nabu
saao-saa18/P237845	Marduk
saao-saa18/P237845	Bel
saao-saa18/P237932	Nabu
saao-saa18/P237932	Marduk
saao-saa18/P237932	Lugal-Maradak
saao-saa18/P237932	Nergal
saao-saa18/P237947	Bel
saao-saa18/P237947	Nabu
saao-saa18/P237965	Aššur
saao-saa18/P237965	Šamaš
saao-saa18/P237965	Marduk
saao-saa18/P237972	Nabu
saao-saa18/P237972	Marduk
saao-saa18/P237980	Enlil
saao-saa18/P237980	Ninurta
saao-saa18/P237980	Nusku
saao-saa18/P237997	Nanaya
saao-saa18/P237997	Gula
saao-saa18/P237997	Mar-biti
saao-saa18/P237999	Enlil
saao-saa18/P237999	Ninurta
saao-saa18/P237999	Nusku
saao-saa18/P237999	Aššur
saao-saa18/P238001	Enlil
saao-saa18/P238001	Ninurta
saao-saa18/P238001	Nusku
saao-saa18/P238010	Nabu
saao-saa18/P238010	Marduk
saao-saa18/P238012	Nabu
saao-saa18/P238012	Nanaya
saao-saa18/P238012	Mar-biti
saao-saa18/P238016	Uraš
saao-saa18/P238016	Belet-ekalli
saao-saa18/P238053	Aššur
saao-saa18/P238053	Šamaš
saao-saa18/P238053	Marduk
saao-saa18/P238077	Šamaš
saao-saa18/P238077	Bel
saao-saa18/P238077	Marduk
saao-saa18/P238110	Aššur
saao-saa18/P238110	Šamaš
saao-saa18/P238110	Marduk
saao-saa18/P238129	Bel
saao-saa18/P238129	Nabu
saao-saa18/P238248	Bel
saao-saa18/P238248	Nabu
saao-saa18/P238248	Šamaš
saao-saa18/P238335	Nabu
saao-saa18/P238335	Marduk
saao-saa18/P238343	Nabu
saao-saa18/P238343	Marduk
saao-saa18/P238343	Aššur
saao-saa18/P238343	Bel
saao-saa18/P238425	Bel
saao-saa18/P238425	Nabu
saao-saa18/P238425	Marduk
saao-saa18/P238447	Enlil
saao-saa18/P238447	Ninurta
saao-saa18/P238447	Nusku
saao-saa18/P238461	Zababa
saao-saa18/P238461	Baba
saao-saa18/P238478	Bel
saao-saa18/P238478	Nabu
saao-saa18/P238479	Bel
saao-saa18/P238479	Nabu
saao-saa18/P238489	Bel
saao-saa18/P238489	Nabu
saao-saa18/P238496	Enlil
saao-saa18/P238496	Ninurta
saao-saa18/P238496	Nusku
saao-saa18/P238646	Belet
saao-saa18/P238646	Annunitu
saao-saa18/P238652	Nabu
saao-saa18/P238652	Marduk
saao-saa18/P238657	Ninurta
saao-saa18/P238657	Nusku
saao-saa18/P238758	Bel
saao-saa18/P238758	Nabu
saao-saa18/P238758	Šamaš
saao-saa18/P238758	Sin
saao-saa18/P238758	Enlil
saao-saa18/P238758	Marduk
saao-saa18/P238858	Sin
saao-saa18/P238858	Adad
saao-saa18/P238858	Šamaš
saao-saa18/P239045	Nergal
saao-saa18/P239045	Laṣ
saao-saa18/P239188	Ea
saao-saa18/P239188	Belet-Ninua
saao-saa18/P239188	Madanu
saao-saa18/P239188	Marduk
saao-saa18/P239188	Zarpanitu
saao-saa18/P239258	Enlil
saao-saa18/P239258	Ninurta
saao-saa18/P239258	Nusku
saao-saa18/P239303	Marduk
saao-saa18/P239303	Zarpanitu
saao-saa18/P239344	Bel
saao-saa18/P239344	Nabu
saao-saa18/P239447	Nabu
saao-saa18/P239447	Marduk
saao-saa18/P240130	Enlil
saao-saa18/P240130	Ninurta
saao-saa18/P240130	Nusku
saao-saa18/P240331	Nabu
saao-saa18/P240331	Marduk
saao-saa18/P240331	Zarpanitu
saao-saa18/P240349	Belet
saao-saa18/P240349	Nanaya
saao-saa18/P240376	Bel
saao-saa18/P240376	Nabu
saao-saa18/P240408	Bel
saao-saa18/P240408	Nabu
saao-saa18/P336157	Ninurta
saao-saa18/P336157	Nusku
saao-saa19/P224382	Mullissu
saao-saa19/P224382	Ištar
saao-saa19/P224400	Bel
saao-saa19/P224400	Nabu
saao-saa19/P224402	Nabu
saao-saa19/P224402	Marduk
saao-saa19/P224414	Nabu
saao-saa19/P224414	Marduk
saao-saa19/P224435	Nabu
saao-saa19/P224435	Marduk
saao-saa19/P224440	Nabu
saao-saa19/P224440	Marduk
saao-saa19/P224448	Nabu
saao-saa19/P224448	Marduk
saao-saa19/P224454	Enlil
saao-saa19/P224454	Ninurta
saao-saa19/P224454	Nusku
saao-saa19/P224457	Aššur
saao-saa19/P224457	Šamaš
saao-saa19/P224464	Nabu
saao-saa19/P224464	Marduk
saao-saa19/P224464	Bel
saao-saa19/P224465	Nergal
saao-saa19/P224465	Laṣ
saao-saa19/P224466	Aššur
saao-saa19/P224466	Šamaš
saao-saa19/P224487	Nabu
saao-saa19/P224487	Marduk
saao-saa19/P393604	Bel
saao-saa19/P393604	Nabu
saao-saa19/P393613	Aššur
saao-saa19/P393613	Bel
saao-saa19/P393613	Nabu
saao-saa19/P393646	Nabu
saao-saa19/P393646	Marduk
saao-saa19/P393646	Ištar
saao-saa19/P393647	Nabu
saao-saa19/P393647	Marduk
saao-saa19/P393648	Nabu
saao-saa19/P393648	Marduk
saao-saa19/P393649	Nabu
saao-saa19/P393649	Marduk
saao-saa19/P393654	Nabu
saao-saa19/P393654	Marduk
saao-saa19/P393655	Nabu
saao-saa19/P393655	Marduk
saao-saa19/P393662	Aššur
saao-saa19/P393662	Mullissu
saao-saa19/P393675	Nabu
saao-saa19/P393675	Marduk
saao-saa19/P393691	Bel
saao-saa19/P393691	Zarpanitu
saao-saa19/P393691	Mar-biti
saao-saa19/P393691	Nabu
saao-saa19/P393691	Marduk
saao-saa19/X900013	Aššur
saao-saa19/X900013	Šamaš
saao-saa19/X900013	Bel
saao-saa19/X900013	Nabu
